Input,UnstructuredText,StructuredText,Material,Colour,Weight,Volume,Length,Width,Height,Parts
"Stubai 275501 Slater's Hammer Right 350 mm, Brown/Silver
Design: right
With a leather handle
Material: C45 carbon steel
Manufacturer Stubai
Part Number 275501
Product Dimensions 27 x 11.99 x 11.99 cm; 640.02 Grams
Item model number 275501
Colour Brown/Silver
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 640 g
","Stubai 275501 Slater's Hammer Right 350 mm, Brown/Silver
Design: right
With a leather handle
Material: C45 carbon steel
","Manufacturer Stubai
Part Number 275501
Product Dimensions 27 x 11.99 x 11.99 cm; 640.02 Grams
Item model number 275501
Colour Brown/Silver
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 640 g
",metal,brown,640g,other,27,11.99,11.99,handle
"Estwing E3-22SR Framing Hammer, Smooth Face, 22-Ounce, 13.5-Inch, Vinyl Shock Reduction Grip
Shock reduction grip
Reduces shock up to 70 percent
Fully polished
Forged in one piece
Reduces vibrations caused by impact
Manufacturer Estwing
Part Number E3-22SR
Product Dimensions 34.04 x 13.97 x 3.18 cm; 884.51 Grams
Item model number E3-22SR
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 885 g
","Estwing E3-22SR Framing Hammer, Smooth Face, 22-Ounce, 13.5-Inch, Vinyl Shock Reduction Grip
Shock reduction grip
Reduces shock up to 70 percent
Fully polished
Forged in one piece
Reduces vibrations caused by impact
","Manufacturer Estwing
Part Number E3-22SR
Product Dimensions 34.04 x 13.97 x 3.18 cm; 884.51 Grams
Item model number E3-22SR
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 885 g
",other,other,885g,22oz,34.04,13.97,3.18,other
"T TOPBUILT 16oz Curved Claw Hammer， Forged Steel and Fiberglass Shock Resistant Non Slip Handle 65025
▲Durability : This claw hammer comes with forged steel head for superior strength and durability,providing you a good hammering experience.
▲Ergonomic Handle : Patent fiberglass handle provides a comfortable grip prevent slippage and dampens strike vibration, reducing stress on your body.In addition to this,added durability by using a permanent head-to-handle epoxy bond that will not loosen over time and use.
▲Polished smooth face : Featuring a smooth fine polished face avoids surface marks, the head has been tempered for greater strength to ensure that it does not become deformed after repeated use.
▲Multifunction : This 16 oz curved fiber glass claw hammer is the perfect weight for most general jobs.Different hammering events,like woodwork,household repair,construction work,fence building and general maintenance repairs.It also could be used for pulling nails, prying boards,demolition work, splitting wood,build things up and more.
▲After-sales Service：Thank you for choosing our claw hammer. If you have any questions,please contact us by email,our service team will provide you with 100% satisfactory reply within 24 hours.
Manufacturer T TOPBUILT
Package Dimensions 34 x 13.1 x 3.1 cm; 720 Grams
Material Forged
Batteries Required? No
Item Weight 720 g
","T TOPBUILT 16oz Curved Claw Hammer， Forged Steel and Fiberglass Shock Resistant Non Slip Handle 65025
▲Durability : This claw hammer comes with forged steel head for superior strength and durability,providing you a good hammering experience.
▲Ergonomic Handle : Patent fiberglass handle provides a comfortable grip prevent slippage and dampens strike vibration, reducing stress on your body.In addition to this,added durability by using a permanent head-to-handle epoxy bond that will not loosen over time and use.
▲Polished smooth face : Featuring a smooth fine polished face avoids surface marks, the head has been tempered for greater strength to ensure that it does not become deformed after repeated use.
▲Multifunction : This 16 oz curved fiber glass claw hammer is the perfect weight for most general jobs.Different hammering events,like woodwork,household repair,construction work,fence building and general maintenance repairs.It also could be used for pulling nails, prying boards,demolition work, splitting wood,build things up and more.
▲After-sales Service：Thank you for choosing our claw hammer. If you have any questions,please contact us by email,our service team will provide you with 100% satisfactory reply within 24 hours.
","Manufacturer T TOPBUILT
Package Dimensions 34 x 13.1 x 3.1 cm; 720 Grams
Material Forged
Batteries Required? No
Item Weight 720 g
",metal,other,720g,16oz,34,13.1,3.1,handle
"Roughneck 65631 Sledge Hammer 8lb F/glass Handle

Sledge Hammer Fibreglass Handle 3.6kg (8lb)
Product code: 65-631
Length: 89cm Width: 6.5cm Height: 16cm

Manufacturer Roughneck
Part Number ROU65631
Product Dimensions 90 x 15.7 x 5.7 cm; 2.38 Kilograms
Item model number ROU65631
Size 890mm x 65mm x 160mm
Item Package Quantity 1
Included Components 1 x Sledge Hammer Fibreglass Handle 3.6 kg (8 lb)
Batteries included? No
Batteries Required? No
Item Weight 2.38 kg
","Roughneck 65631 Sledge Hammer 8lb F/glass Handle

Sledge Hammer Fibreglass Handle 3.6kg (8lb)
Product code: 65-631
Length: 89cm Width: 6.5cm Height: 16cm

","Manufacturer Roughneck
Part Number ROU65631
Product Dimensions 90 x 15.7 x 5.7 cm; 2.38 Kilograms
Item model number ROU65631
Size 890mm x 65mm x 160mm
Item Package Quantity 1
Included Components 1 x Sledge Hammer Fibreglass Handle 3.6 kg (8 lb)
Batteries included? No
Batteries Required? No
Item Weight 2.38 kg
",plastic,other,2.38kg,other,90,15.7,5.7,handle
"Fiskars 750220-1001 IsoCore General Use Hammer, 13.5""
Ideal for driving nails during a wide variety of common tasks on the job site or around the house
Patented IsoCore Shock Control System absorbs strike shock and vibration to reduce the punishment your body takes, transferring 4X less shock and vibration than wood handles
Insulation sleeve captures initial strike shock before it can reach your hand
Dual-layer handle features a specially formulated combination of insulating materials to dampen lingering vibration
Full lifetime warranty
Manufacturer Fiskars
Part Number 750220-1001
Product Dimensions 3.81 x 13.97 x 34.29 cm; 907.18 Grams
Item model number 750220-1001
Size 13.5""
Item Package Quantity 1
Included Components Hammer
Batteries included? No
Batteries Required? No
Item Weight 907 g
","Fiskars 750220-1001 IsoCore General Use Hammer, 13.5""
Ideal for driving nails during a wide variety of common tasks on the job site or around the house
Patented IsoCore Shock Control System absorbs strike shock and vibration to reduce the punishment your body takes, transferring 4X less shock and vibration than wood handles
Insulation sleeve captures initial strike shock before it can reach your hand
Dual-layer handle features a specially formulated combination of insulating materials to dampen lingering vibration
Full lifetime warranty
","Manufacturer Fiskars
Part Number 750220-1001
Product Dimensions 3.81 x 13.97 x 34.29 cm; 907.18 Grams
Item model number 750220-1001
Size 13.5""
Item Package Quantity 1
Included Components Hammer
Batteries included? No
Batteries Required? No
Item Weight 907 g
",other,other,907g,other,3.81,13.97,34.29,handle
"BELLOTA 8030 CI CF Shuttering Hammer with Magnet CF
Top quality forged steel head with hardened and uniform hardness in the contact areas
3 + Treatment; it doesn't break, get deformed or
Perfect union between head and handle with patented fibreglass Wedge
Unbreakable Carbon Fiber handles, ergonomic design.
Manufacturer Bellota
Part Number 8030 CI CF
Product Dimensions 17.2 x 30 x 50 cm; 100 Grams
Item model number 8030 CI CF
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Batteries included? No
Batteries Required? No
Item Weight 100 g
","BELLOTA 8030 CI CF Shuttering Hammer with Magnet CF
Top quality forged steel head with hardened and uniform hardness in the contact areas
3 + Treatment; it doesn't break, get deformed or
Perfect union between head and handle with patented fibreglass Wedge
Unbreakable Carbon Fiber handles, ergonomic design.
","Manufacturer Bellota
Part Number 8030 CI CF
Product Dimensions 17.2 x 30 x 50 cm; 100 Grams
Item model number 8030 CI CF
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Batteries included? No
Batteries Required? No
Item Weight 100 g
",metal,other,100g,other,17.2,30,50,handle
"Vaughan R24 Curved Claw Smooth Face Nail Hammer
Material: metal
Slip - resistant grip
R24 curved claw nail hammer all steel smooth face 680 g (24 oz.)
Manufacturer Vaughan
Part Number VAUR24
Product Dimensions 35.6 x 13.8 x 3.6 cm; 934.4 Grams
Item model number VAUR24
Item Package Quantity 1
Included Components 1 x R24 Curved Claw Nail Hammer All Steel Smooth Face 680 g (24 oz.)
Batteries included? No
Batteries Required? No
Item Weight 934 g
","Vaughan R24 Curved Claw Smooth Face Nail Hammer
Material: metal
Slip - resistant grip
R24 curved claw nail hammer all steel smooth face 680 g (24 oz.)
","Manufacturer Vaughan
Part Number VAUR24
Product Dimensions 35.6 x 13.8 x 3.6 cm; 934.4 Grams
Item model number VAUR24
Item Package Quantity 1
Included Components 1 x R24 Curved Claw Nail Hammer All Steel Smooth Face 680 g (24 oz.)
Batteries included? No
Batteries Required? No
Item Weight 934 g
",metal,other,934g,24oz,35.6,13.8,3.6,other
"Zerone Claw Hammer 770g / 28oz Outdoor Camping Metal Hammer Claw Hold & Strike Hammer Handle
【Labor-saving usage】---The diameter of hammer's face is bigger than normal hammers and provides larger action area for easy and labor-saving usage.
【Comfortable and anti-slip】---Soft rubber covered handle, offers a nice feel of holding, comfortable and anti-slip.It is also very light and very practical to pick up.
【With a lanyard】---With a lanyard on the handle, which can prevent hammer from dropping, with a puller for easy removal of nails
【Good quality】---The head is made of quality metal, tougher than iron with greater force, wearable and durable.
【Wide application】---Useful, a must-have tool for every home.At home it can be used to repair furniture, and it is also an essential tool for camping outdoors.
Batteries included? No
Brand Zerone
Manufacturer Zerone
Manufacturer reference Zerone69uvwfcra7
ASIN B07Q1GW3BW
","Zerone Claw Hammer 770g / 28oz Outdoor Camping Metal Hammer Claw Hold & Strike Hammer Handle
【Labor-saving usage】---The diameter of hammer's face is bigger than normal hammers and provides larger action area for easy and labor-saving usage.
【Comfortable and anti-slip】---Soft rubber covered handle, offers a nice feel of holding, comfortable and anti-slip.It is also very light and very practical to pick up.
【With a lanyard】---With a lanyard on the handle, which can prevent hammer from dropping, with a puller for easy removal of nails
【Good quality】---The head is made of quality metal, tougher than iron with greater force, wearable and durable.
【Wide application】---Useful, a must-have tool for every home.At home it can be used to repair furniture, and it is also an essential tool for camping outdoors.
","Batteries included? No
Brand Zerone
Manufacturer Zerone
Manufacturer reference Zerone69uvwfcra7
ASIN B07Q1GW3BW
",metal,other,770g,28oz,other,other,other,handle
"Fiskars Sledge Hammer XXL, 5 kg, With Shock Protection, Carbon Steel Head/Three-material Handle with Fibreglass Core, Black/Orange, 1001618
Sledge hammer with shock protection and with rounded corners for splitting wood, knocking and demolishing or driving stakes into the ground, Also suitable for small demolition work
Reduced chip risk due to rounded edges and corners
Firm grip even with gloves thanks to robust handle with anti-slip and anti-vibration coating, Rubber bumpers between the handle and the head for shock absorption in the event of a false blow, Ideal balance between head and handle for efficient and less tiring movements
Long life product thanks to forged carbon steel, GS Safety Certification, Made in France
Contents: 1x Fiskars Sledge Hammer XXL, Length: 90 cm, Weight total: 6.13 kg, Head weight: 5 kg, Material: Carbon steel head/three-material handle with fiberglass centre, Colour: Black/Orange, 1001618
Product Dimensions 90 x 16.5 x 7 cm; 5.46 Kilograms
Part number 1001618
Item display height 7 centimetres
Item display length 90 centimetres
Item display width 16.5 centimetres
Item display weight 6.13 Kilograms
Material type Plastic
Seasons Spring
Manufacturer Fiskars
Item model number 1001618
ASIN B002W8SVOK
","Fiskars Sledge Hammer XXL, 5 kg, With Shock Protection, Carbon Steel Head/Three-material Handle with Fibreglass Core, Black/Orange, 1001618
Sledge hammer with shock protection and with rounded corners for splitting wood, knocking and demolishing or driving stakes into the ground, Also suitable for small demolition work
Reduced chip risk due to rounded edges and corners
Firm grip even with gloves thanks to robust handle with anti-slip and anti-vibration coating, Rubber bumpers between the handle and the head for shock absorption in the event of a false blow, Ideal balance between head and handle for efficient and less tiring movements
Long life product thanks to forged carbon steel, GS Safety Certification, Made in France
Contents: 1x Fiskars Sledge Hammer XXL, Length: 90 cm, Weight total: 6.13 kg, Head weight: 5 kg, Material: Carbon steel head/three-material handle with fiberglass centre, Colour: Black/Orange, 1001618
","Product Dimensions 90 x 16.5 x 7 cm; 5.46 Kilograms
Part number 1001618
Item display height 7 centimetres
Item display length 90 centimetres
Item display width 16.5 centimetres
Item display weight 6.13 Kilograms
Material type Plastic
Seasons Spring
Manufacturer Fiskars
Item model number 1001618
ASIN B002W8SVOK
",plastic,black,5kg,other,90,16.5,7,handle
"MILWAUKEE ELEC TOOL 48-22-9016 Framing Hmr Mil Fac 17oz
Material Other
Brand MILWAUKEE'S
Item dimensions L x W x H 40.6 x 14.5 x 3.8 centimetres
Weight 1.98 Pounds
Provides superior driving performance with up to 10 times less peak vibration
The product is manufactured in Taiwan
Constructed with a steel I-beam handle, the hammer is designed to withstand harsh jobsite use and a Shockshield grip provides best-in-class grip durability and vibration reduction
Manufacturer Milwaukee Elec Tool
Part Number 48-22-9016
Product Dimensions 40.64 x 14.48 x 3.81 cm; 898.11 Grams
Item model number 48-22-9016
Material Other
Item Package Quantity 1
Measurement System Metric
Included Components Multitools
Batteries included? No
Batteries Required? No
Item Weight 898 g
","MILWAUKEE ELEC TOOL 48-22-9016 Framing Hmr Mil Fac 17oz
Provides superior driving performance with up to 10 times less peak vibration
The product is manufactured in Taiwan
Constructed with a steel I-beam handle, the hammer is designed to withstand harsh jobsite use and a Shockshield grip provides best-in-class grip durability and vibration reduction
","Material Other
Brand MILWAUKEE'S
Item dimensions L x W x H 40.6 x 14.5 x 3.8 centimetres
Weight 1.98 Pounds
Manufacturer Milwaukee Elec Tool
Part Number 48-22-9016
Product Dimensions 40.64 x 14.48 x 3.81 cm; 898.11 Grams
Item model number 48-22-9016
Material Other
Item Package Quantity 1
Measurement System Metric
Included Components Multitools
Batteries included? No
Batteries Required? No
Item Weight 898 g
",other,other,898g,17oz,40.6,14.5,3.8,handle
